;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
2016-11-12 16:00:00;0.029999999329447746;0.17999999225139618;0.07999999821186066;-9.0;0.07000000029802322;0.07000000029802322;0.04999999701976776;0.09999999403953552;0.0;0.17999999225139618;0.11999999731779099;0.03999999910593033;0.009999999776482582;0.08999999612569809;0.019999999552965164;0.029999999329447746;0.17000000178813934;0.09999999403953552;0.12999999523162842;0.0
2016-11-12 17:00:00;0.1899999976158142;0.0;0.0;-9.0;0.0;0.0;0.14000000059604645;0.07000000029802322;0.0;0.0;0.17999999225139618;0.0;0.0;0.07000000029802322;0.0;0.0;0.029999999329447746;0.07999999821186066;0.029999999329447746;0.0
2016-11-12 18:00:00;0.029999999329447746;0.009999999776482582;0.10999999940395355;-9.0;0.019999999552965164;0.08999999612569809;0.05999999865889549;0.07000000029802322;0.19999998807907104;0.029999999329447746;0.07999999821186066;0.029999999329447746;0.22999998927116394;0.03999999910593033;0.23999999463558197;0.22999998927116394;0.009999999776482582;0.019999999552965164;0.009999999776482582;0.25999999046325684
2016-11-12 19:00:00;0.14999999105930328;0.14999999105930328;0.14999999105930328;-9.0;0.23999999463558197;0.2800000011920929;0.07999999821186066;0.12999999523162842;0.12999999523162842;0.11999999731779099;0.10999999940395355;0.19999998807907104;0.26999998092651367;0.07000000029802322;0.09999999403953552;0.23999999463558197;0.10999999940395355;0.14000000059604645;0.09999999403953552;0.12999999523162842
2016-11-12 20:00:00;1.0699999332427979;0.8100000023841858;1.71999990940094;-9.0;1.7300000190734863;1.1899999380111694;0.6899999976158142;0.5699999928474426;0.47999998927116394;1.3399999141693115;0.5299999713897705;0.9799999594688416;1.0299999713897705;1.0199999809265137;0.5999999642372131;1.0099999904632568;1.3299999237060547;0.7299999594688416;0.8299999833106995;0.6100000143051147
2016-11-12 21:00:00;0.4099999964237213;0.10999999940395355;0.07000000029802322;-9.0;0.25999999046325684;0.2199999988079071;0.3999999761581421;0.1599999964237213;0.04999999701976776;0.10999999940395355;0.3100000023841858;0.3799999952316284;0.019999999552965164;0.2800000011920929;0.04999999701976776;0.09999999403953552;0.2199999988079071;0.26999998092651367;0.17999999225139618;0.029999999329447746
2016-11-12 22:00:00;0.5;0.41999998688697815;0.6800000071525574;-9.0;0.7299999594688416;1.0399999618530273;0.26999998092651367;0.28999999165534973;0.5899999737739563;0.550000011920929;0.17000000178813934;0.5899999737739563;0.4399999976158142;0.4599999785423279;0.4599999785423279;0.9899999499320984;0.4399999976158142;0.47999998927116394;0.29999998211860657;0.22999998927116394
2016-11-12 23:00:00;0.9399999976158142;1.5299999713897705;1.409999966621399;-9.0;1.1899999380111694;2.2799999713897705;0.550000011920929;1.8299999237060547;0.7899999618530273;1.0799999237060547;0.9099999666213989;1.5899999141693115;1.3299999237060547;0.8100000023841858;1.1399999856948853;1.649999976158142;1.1200000047683716;2.609999895095825;1.9499999284744263;0.5399999618530273
2016-11-13 00:00:00;1.3199999332427979;2.490000009536743;1.0099999904632568;-9.0;0.5199999809265137;1.2300000190734863;1.3299999237060547;2.9700000286102295;0.3499999940395355;1.9900000095367432;0.8299999833106995;0.9199999570846558;0.17000000178813934;1.909999966621399;0.35999998450279236;1.5099999904632568;1.5099999904632568;2.259999990463257;2.359999895095825;0.1599999964237213
2016-11-13 01:00:00;0.03999999910593033;0.029999999329447746;0.029999999329447746;-9.0;0.019999999552965164;0.019999999552965164;0.07000000029802322;0.019999999552965164;0.04999999701976776;0.029999999329447746;0.04999999701976776;0.03999999910593033;0.029999999329447746;0.05999999865889549;0.05999999865889549;0.009999999776482582;0.07000000029802322;0.029999999329447746;0.03999999910593033;0.04999999701976776
2016-11-13 02:00:00;0.1599999964237213;0.12999999523162842;0.1599999964237213;-9.0;0.17000000178813934;0.12999999523162842;0.07999999821186066;0.07999999821186066;0.07999999821186066;0.09999999403953552;0.09999999403953552;0.1899999976158142;0.25999999046325684;0.11999999731779099;0.08999999612569809;0.11999999731779099;0.10999999940395355;0.08999999612569809;0.1599999964237213;0.12999999523162842
2016-11-13 03:00:00;0.0;0.11999999731779099;0.04999999701976776;-9.0;0.08999999612569809;0.14000000059604645;0.04999999701976776;0.009999999776482582;0.019999999552965164;0.10999999940395355;0.11999999731779099;0.14000000059604645;0.05999999865889549;0.14000000059604645;0.019999999552965164;0.17000000178813934;0.03999999910593033;0.0;0.12999999523162842;0.10999999940395355
2016-11-13 04:00:00;0.0;0.009999999776482582;0.08999999612569809;-9.0;0.009999999776482582;0.019999999552965164;0.10999999940395355;0.14000000059604645;0.25;0.03999999910593033;0.03999999910593033;0.09999999403953552;0.3100000023841858;0.019999999552965164;0.2800000011920929;0.3100000023841858;0.11999999731779099;0.14999999105930328;0.0;0.4899999797344208
2016-11-13 05:00:00;0.0;0.05999999865889549;0.0;-9.0;0.08999999612569809;0.10999999940395355;0.0;0.0;0.019999999552965164;0.009999999776482582;0.03999999910593033;0.07999999821186066;0.03999999910593033;0.009999999776482582;0.019999999552965164;0.04999999701976776;0.0;0.029999999329447746;0.05999999865889549;0.11999999731779099
2016-11-13 06:00:00;0.0;0.04999999701976776;0.0;-9.0;0.0;0.07999999821186066;0.0;0.0;0.0;0.009999999776482582;0.019999999552965164;0.0;0.11999999731779099;0.009999999776482582;0.0;0.009999999776482582;0.0;0.0;0.04999999701976776;0.05999999865889549
2016-11-13 07:00:00;0.0;0.0;0.019999999552965164;-9.0;0.0;0.009999999776482582;0.029999999329447746;0.0;0.0;0.0;0.04999999701976776;0.0;0.09999999403953552;0.0;0.0;0.019999999552965164;0.009999999776482582;0.0;0.0;0.009999999776482582
2016-11-13 08:00:00;0.019999999552965164;0.019999999552965164;0.019999999552965164;-9.0;0.0;0.03999999910593033;0.14999999105930328;0.0;0.0;0.05999999865889549;0.14999999105930328;0.0;0.019999999552965164;0.07999999821186066;0.0;0.07000000029802322;0.14000000059604645;0.0;0.07000000029802322;0.0
2016-11-13 09:00:00;0.019999999552965164;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03999999910593033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03999999910593033;0.0
2016-11-13 10:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-13 11:00:00;0.0;0.019999999552965164;0.0;-9.0;0.0;0.0;0.03999999910593033;0.0;0.0;0.019999999552965164;0.019999999552965164;0.0;0.0;0.10999999940395355;0.0;0.0;0.019999999552965164;0.0;0.03999999910593033;0.0
2016-11-13 12:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-13 13:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-13 14:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-13 15:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-13 16:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-13 17:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-13 18:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019999999552965164;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-13 19:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-13 20:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-13 21:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-13 22:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-13 23:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-14 00:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-14 01:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-14 02:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-14 03:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-14 04:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-14 05:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-14 06:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-14 07:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-14 08:00:00;0.0;0.08999999612569809;0.19999998807907104;-9.0;0.04999999701976776;0.09999999403953552;0.009999999776482582;0.10999999940395355;0.19999998807907104;0.08999999612569809;0.03999999910593033;0.04999999701976776;0.2800000011920929;0.029999999329447746;0.20999999344348907;0.3100000023841858;0.08999999612569809;0.04999999701976776;0.029999999329447746;0.28999999165534973
2016-11-14 09:00:00;0.11999999731779099;0.14999999105930328;0.19999998807907104;-9.0;0.19999998807907104;0.17999999225139618;0.14999999105930328;0.25;0.14999999105930328;0.17000000178813934;0.17000000178813934;0.19999998807907104;0.22999998927116394;0.14000000059604645;0.1599999964237213;0.17999999225139618;0.17999999225139618;0.20999999344348907;0.14999999105930328;0.2199999988079071
2016-11-14 10:00:00;0.07999999821186066;0.20999999344348907;0.32999998331069946;-9.0;0.25;0.28999999165534973;0.17999999225139618;0.3400000035762787;0.2199999988079071;0.25999999046325684;0.22999998927116394;0.26999998092651367;0.2800000011920929;0.1599999964237213;0.20999999344348907;0.22999998927116394;0.25999999046325684;0.32999998331069946;0.1599999964237213;0.26999998092651367
2016-11-14 11:00:00;0.14999999105930328;0.22999998927116394;0.22999998927116394;-9.0;0.22999998927116394;0.1899999976158142;0.17999999225139618;0.20999999344348907;0.19999998807907104;0.23999999463558197;0.22999998927116394;0.2199999988079071;0.3700000047683716;0.14999999105930328;0.25;0.19999998807907104;0.25;0.2199999988079071;0.1599999964237213;0.3400000035762787
2016-11-14 12:00:00;0.5199999809265137;0.5799999833106995;0.7699999809265137;-9.0;0.7299999594688416;0.5999999642372131;0.5;1.0;0.7699999809265137;0.6100000143051147;0.6200000047683716;0.7899999618530273;0.8299999833106995;0.47999998927116394;0.8199999928474426;0.7199999690055847;0.6299999952316284;0.949999988079071;0.5199999809265137;0.8499999642372131
2016-11-14 13:00:00;1.1399999856948853;0.8100000023841858;0.8999999761581421;-9.0;1.059999942779541;0.9399999976158142;1.0;1.2699999809265137;1.1899999380111694;0.8199999928474426;0.9399999976158142;1.090000033378601;0.7299999594688416;1.0099999904632568;1.0499999523162842;1.090000033378601;0.9799999594688416;1.309999942779541;0.9300000071525574;0.8100000023841858
2016-11-14 14:00:00;0.6399999856948853;0.17000000178813934;0.019999999552965164;-9.0;0.19999998807907104;0.12999999523162842;0.3199999928474426;0.25;0.14999999105930328;0.22999998927116394;0.22999998927116394;0.26999998092651367;0.19999998807907104;0.32999998331069946;0.1599999964237213;0.07999999821186066;0.22999998927116394;0.32999998331069946;0.3100000023841858;0.3400000035762787
2016-11-14 15:00:00;0.29999998211860657;0.5199999809265137;0.47999998927116394;-9.0;0.6499999761581421;0.6299999952316284;0.5299999713897705;0.6399999856948853;0.4599999785423279;0.4399999976158142;0.5399999618530273;0.7400000095367432;0.29999998211860657;0.47999998927116394;0.429999977350235;0.4399999976158142;0.3499999940395355;0.6499999761581421;0.38999998569488525;0.3100000023841858
2016-11-14 16:00:00;0.22999998927116394;0.14000000059604645;0.32999998331069946;-9.0;0.09999999403953552;0.1599999964237213;0.14000000059604645;0.019999999552965164;0.08999999612569809;0.17000000178813934;0.19999998807907104;0.07999999821186066;0.7799999713897705;0.07999999821186066;0.29999998211860657;0.3799999952316284;0.14999999105930328;0.09999999403953552;0.05999999865889549;0.6699999570846558
2016-11-14 17:00:00;0.6699999570846558;1.3299999237060547;1.5899999141693115;-9.0;2.2200000286102295;2.0299999713897705;0.8100000023841858;2.5199999809265137;2.25;1.149999976158142;0.9799999594688416;2.509999990463257;2.059999942779541;0.8899999856948853;2.5399999618530273;2.309999942779541;1.100000023841858;2.429999828338623;0.8899999856948853;1.9900000095367432
2016-11-14 18:00:00;0.8999999761581421;0.8399999737739563;0.7999999523162842;-9.0;0.3499999940395355;0.4099999964237213;0.949999988079071;0.4599999785423279;0.3499999940395355;0.9699999690055847;0.6499999761581421;0.3199999928474426;0.2199999988079071;1.0799999237060547;0.3400000035762787;0.3499999940395355;0.9899999499320984;0.3999999761581421;0.7999999523162842;0.26999998092651367
2016-11-14 19:00:00;0.5600000023841858;0.19999998807907104;0.0;-9.0;0.17000000178813934;0.0;0.4899999797344208;0.04999999701976776;0.0;0.08999999612569809;0.4599999785423279;0.17000000178813934;0.0;0.47999998927116394;0.0;0.0;0.22999998927116394;0.09999999403953552;0.4699999988079071;0.0
2016-11-14 20:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-14 21:00:00;0.0;0.14999999105930328;0.029999999329447746;-9.0;0.019999999552965164;0.029999999329447746;0.07999999821186066;0.0;0.0;0.10999999940395355;0.05999999865889549;0.0;0.0;0.10999999940395355;0.0;0.0;0.07000000029802322;0.019999999552965164;0.03999999910593033;0.0
2016-11-14 22:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.019999999552965164;0.0;0.0;0.0;0.029999999329447746;0.0;0.0;0.0;0.0;0.0;0.019999999552965164;0.0;0.0
2016-11-14 23:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-15 00:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-15 01:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019999999552965164;0.0;0.0;0.0;0.0;0.0
2016-11-15 02:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-15 03:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-15 04:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-15 05:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-15 06:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-15 07:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-15 08:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-15 09:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-15 10:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-15 11:00:00;0.0;0.44999998807907104;1.25;-9.0;0.4599999785423279;0.7599999904632568;1.0099999904632568;0.22999998927116394;0.429999977350235;1.8700000047683716;0.17000000178813934;0.6800000071525574;0.5799999833106995;1.9199999570846558;0.7099999785423279;1.0499999523162842;0.9899999499320984;0.2199999988079071;0.6899999976158142;1.1799999475479126
2016-11-15 12:00:00;0.9199999570846558;0.8999999761581421;0.25;-9.0;0.9199999570846558;0.949999988079071;0.0;1.409999966621399;1.71999990940094;0.5299999713897705;0.08999999612569809;1.350000023841858;1.5399999618530273;0.0;1.4199999570846558;1.0499999523162842;0.0;1.3299999237060547;0.4599999785423279;1.8899999856948853
2016-11-15 13:00:00;0.17999999225139618;0.2199999988079071;2.25;-9.0;0.22999998927116394;0.1899999976158142;0.17000000178813934;0.0;0.0;1.0699999332427979;0.17000000178813934;0.44999998807907104;2.119999885559082;0.47999998927116394;0.4699999988079071;0.8399999737739563;0.7899999618530273;0.0;0.22999998927116394;1.8899999856948853
2016-11-15 14:00:00;0.0;0.8999999761581421;0.75;-9.0;0.22999998927116394;0.7599999904632568;1.0099999904632568;0.0;0.429999977350235;1.3299999237060547;0.6899999976158142;0.22999998927116394;0.3799999952316284;1.1999999284744263;0.4699999988079071;0.8399999737739563;0.9899999499320984;0.2199999988079071;0.6899999976158142;0.7099999785423279
2016-11-15 15:00:00;0.0;0.44999998807907104;0.25;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1899999976158142;0.0;0.0;0.41999998688697815;0.19999998807907104;0.0;0.0;0.0
2016-11-15 16:00:00;0.0;0.0;0.0;-9.0;0.0;0.5699999928474426;0.17000000178813934;0.0;0.0;1.3299999237060547;0.0;0.0;0.3799999952316284;0.47999998927116394;0.23999999463558197;0.0;0.38999998569488525;0.0;0.6899999976158142;0.23999999463558197
2016-11-15 17:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-15 18:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-15 19:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-15 20:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-15 21:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-15 22:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-15 23:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-16 00:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-16 01:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23999999463558197
2016-11-16 02:00:00;0.0;0.44999998807907104;0.5;-9.0;0.0;0.1899999976158142;0.6699999570846558;0.0;0.0;1.5999999046325684;0.25999999046325684;0.0;0.1899999976158142;0.47999998927116394;0.0;0.20999999344348907;0.7899999618530273;0.0;0.6899999976158142;0.0
2016-11-16 03:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;1.5099999904632568;0.0;0.0;0.0;3.859999895095825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-16 04:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;1.2899999618530273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-16 05:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;1.0799999237060547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.96999990940094;0.0;0.0;0.0
2016-11-16 06:00:00;0.0;0.6699999570846558;0.0;-9.0;0.0;1.899999976158142;0.0;0.0;0.0;0.0;0.25999999046325684;0.0;0.0;0.0;1.4199999570846558;1.2599999904632568;0.0;0.0;0.0;0.0
2016-11-16 07:00:00;0.3700000047683716;0.0;0.0;-9.0;0.4599999785423279;1.3299999237060547;0.0;0.0;0.0;0.0;0.0;0.44999998807907104;0.9599999785423279;0.0;0.4699999988079071;0.0;0.0;0.0;0.0;0.0
2016-11-16 08:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-16 09:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019999999552965164;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-16 10:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-16 11:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-16 12:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-16 13:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-16 14:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-16 15:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-16 16:00:00;0.0;0.0;0.009999999776482582;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03999999910593033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-16 17:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-11-16 18:00:00;0.26999998092651367;0.05999999865889549;0.029999999329447746;-9.0;0.1599999964237213;0.09999999403953552;0.0;0.03999999910593033;0.14000000059604645;0.0;0.03999999910593033;0.29999998211860657;0.0;0.0;0.3400000035762787;0.0;0.0;0.0;0.04999999701976776;0.0
2016-11-16 19:00:00;1.149999976158142;1.3299999237060547;0.3700000047683716;-9.0;0.7199999690055847;0.9699999690055847;0.75;3.1599998474121094;1.5199999809265137;0.6200000047683716;0.550000011920929;0.9799999594688416;0.429999977350235;1.1799999475479126;0.7199999690055847;1.1299999952316284;1.3399999141693115;2.450000047683716;0.3999999761581421;1.1100000143051147
2016-11-16 20:00:00;1.909999966621399;0.26999998092651367;0.14000000059604645;-9.0;0.3499999940395355;0.3499999940395355;0.17999999225139618;1.090000033378601;0.7899999618530273;0.28999999165534973;0.12999999523162842;1.159999966621399;0.17999999225139618;0.25;0.5399999618530273;0.17000000178813934;0.2199999988079071;1.090000033378601;0.3799999952316284;0.12999999523162842
2016-11-16 21:00:00;0.1599999964237213;0.1899999976158142;0.019999999552965164;-9.0;0.03999999910593033;0.07999999821186066;0.03999999910593033;0.04999999701976776;0.029999999329447746;0.029999999329447746;0.019999999552965164;0.03999999910593033;0.009999999776482582;0.22999998927116394;0.029999999329447746;0.0;0.009999999776482582;0.04999999701976776;0.09999999403953552;0.0
2016-11-16 22:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.019999999552965164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019999999552965164;0.0;0.0
2016-11-16 23:00:00;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.05999999865889549;0.019999999552965164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05999999865889549;0.0;0.0
2016-11-17 00:00:00;0.5600000023841858;0.07000000029802322;0.0;-9.0;0.2800000011920929;0.029999999329447746;0.0;0.3700000047683716;0.20999999344348907;0.0;0.0;0.29999998211860657;0.0;0.03999999910593033;0.3199999928474426;0.0;0.0;0.41999998688697815;0.17999999225139618;0.019999999552965164
2016-11-17 01:00:00;0.3499999940395355;0.029999999329447746;0.019999999552965164;-9.0;0.10999999940395355;0.04999999701976776;0.03999999910593033;0.3199999928474426;0.3799999952316284;0.009999999776482582;0.009999999776482582;0.26999998092651367;0.05999999865889549;0.03999999910593033;0.20999999344348907;0.009999999776482582;0.009999999776482582;0.26999998092651367;0.10999999940395355;0.029999999329447746
2016-11-17 02:00:00;0.029999999329447746;0.10999999940395355;0.23999999463558197;-9.0;0.5299999713897705;0.09999999403953552;0.19999998807907104;0.22999998927116394;1.3799999952316284;0.3400000035762787;0.19999998807907104;0.5099999904632568;0.17000000178813934;0.1599999964237213;0.29999998211860657;0.429999977350235;0.3700000047683716;0.17999999225139618;0.19999998807907104;0.5899999737739563
2016-11-17 03:00:00;0.44999998807907104;0.029999999329447746;0.3400000035762787;-9.0;0.1599999964237213;0.08999999612569809;0.14999999105930328;0.23999999463558197;0.029999999329447746;0.11999999731779099;0.3999999761581421;0.3700000047683716;0.5099999904632568;0.029999999329447746;0.05999999865889549;0.1599999964237213;0.12999999523162842;0.2199999988079071;0.23999999463558197;0.3199999928474426
